ID,Latitude,Longitude,Day,Hour,Minute,Duration,Task Value
1961,42.14507447518233,12.496989240478339,3,10,36,40,9
1962,42.161800027880005,12.527665469135442,1,10,28,20,10
1963,42.150501915687784,12.505922263094442,1,9,2,20,1
1964,42.155335802153374,12.48543320496947,3,15,17,70,8
1965,42.153721240758586,12.488055896973531,2,11,3,60,7
1966,42.156609712651445,12.47011030864373,1,9,6,20,1
1967,42.148201958107805,12.475465881883355,3,17,52,30,5
1968,42.148312416389736,12.490866974880044,3,12,34,50,5
1969,42.1518018817628,12.49298643188683,1,10,40,60,4
1970,42.14669426595873,12.473460345592649,3,13,28,70,7
1971,42.14658157686037,12.476632479483367,2,9,12,20,3
1972,42.128626507249535,12.533772059881931,2,14,33,30,4
1973,42.15800715472874,12.469117491408559,2,9,41,20,7
1974,42.1532956694409,12.477051705423596,1,15,36,70,4
1975,42.14434114737371,12.496218091665686,3,15,29,70,10
1976,42.14802599731505,12.506130744686644,1,9,43,60,3
1977,42.15229400719037,12.507640641763427,2,14,16,70,8
1978,42.13844184355321,12.485112130077303,3,10,5,40,6
1979,42.14702539000624,12.477928870263177,3,13,12,30,4
1980,42.14919464500426,12.512299835482173,3,11,58,60,3
1981,42.15539689594739,12.492141068852757,3,11,30,20,9
1982,42.148418486378965,12.479512873012958,2,4,57,10,2
1983,42.143274447885815,12.464121022607642,1,10,4,20,7
1984,42.14874055893386,12.503584856834967,2,10,23,40,8
1985,42.155021857228455,12.518033617093526,1,9,1,20,6
1986,42.14610710307906,12.4676788906301,1,9,18,40,2
1987,42.12096530749714,12.53753694399504,1,10,27,60,8
1988,42.15218101883438,12.488446542155547,1,10,0,20,9
1989,42.152557653125164,12.494148854206207,1,9,34,60,1
1990,42.14640029050422,12.505178292928948,3,11,41,20,7
1991,42.14136639003506,12.491288041198686,2,9,58,40,10
1992,42.143429416696506,12.488374083072433,1,17,35,70,7
1993,42.14794151721018,12.521157628305236,2,9,47,60,3
1994,42.154023603868474,12.495171797153246,2,18,57,70,7
1995,42.1581697426496,12.520209343797061,3,9,12,40,5
1996,42.1573730349991,12.522505718646896,3,9,0,60,10
1997,42.14843191730751,12.479555988120987,2,6,0,70,4
1998,42.158411732187176,12.526472830902323,1,21,7,100,8
1999,42.121410675918085,12.53654511531103,1,12,14,30,5
2000,42.14085014750411,12.491741242425443,2,9,48,40,1
